name,Gender,Face_Diameter,Glass_material,Wire_material,Apparatus,Waterproof,Origin,agency,Price
  QQ-Q970J412Y,Đồng hồ Nam,44 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5ATM,Nhật Bản,Q&Q,1.090.800đ
  AT-61355.45.61,Đồng hồ Nam,38mm,Sapphire,Thép  không gỉ mạ PVD,Quartz,5ATM,Thụy Sỹ,Atlantic Swiss,16.713.000đ
  JL-1-1850F,Nam,38 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,2.844.000đ
  17-23161-252,Nam," 41,5mm",Sapphire,Thép không gỉ ( mạ Demi PVD ),Quartz (Điện tử),3 ATM,Đức,Bruno Sohnle,19.692.000đ
  AT-61355.41.21,Nam,38mm,Sapphire,Thép  không gỉ,Quartz,5ATM,Thụy Sỹ,Atlantic Swiss,11.700.000đ
  QQ-M161J002Y,Đồng hồ Nam,48 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10 ATM,Nhật Bản,Q&Q,1.080.000đ
  E-3415.868.24.34.25,Đồng hồ Nam,39.5mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),10ATM,Thụy Sỹ,Epos Swiss,60.840.000đ
 ST-241.33452,Nam,36*40mm,Krysternacrystal(kínhcứng),Dây da,Quartz (Điện tử),5ATM,Thụy Sỹ,Stuhrling Original,8.539.200đ
  QQ-VR36J011Y,Đồng hồ Nam,40 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10ATM,Nhật Bản,Q&Q,637.200đ
  E-3409.132.24.15.25,Đồng hồ Nam,39mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Epos Swiss,27.810.000đ
  E-3420.155.20.14.30,Đồng hồ Nam,40mm,Kínhsapphire,Thép không gỉ,Automatic (Cơ tự động),3ATM,Thụy Sỹ,Epos Swiss,55.530.000đ
  17-13158-241,Đồng hồ Nam,42 mm,Sapphire,dây da,Quartz (Điện tử),10 ATM,Đức,Bruno Sohnle,12.447.000đ
  E-3420.155.20.16.15,Đồng hồ Nam,40mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),3ATM,Thụy Sỹ,Epos Swiss,50.670.000đ
 ST-898.03,Nam,39 mm,Krysternacrystal(kínhcứng),Dây da chính hãng,Quartz/Pin,5 ATM,Thụy Sỹ,Stuhrling Original,11.538.000đ
  CT-BI5070-57H,Đồng hồ Nam,40.5 mm,MineralCrystal(KínhCứng),Stainless Steel,Quartz/Pin,5 ATM,Nhật Bản,Citizen,3.069.000đ
  JL-1-1801A,Nam,41 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,3.888.000đ
  E-3411.131.24.18.25,Đồng hồ Nam,39mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Epos Swiss,22.050.000đ
 ST-925.02,Nam,44 mm,Krysternacrystal(kínhcứng),Dây da chính hãng, Automatic (Cơ tự động),5 ATM,Thụy Sỹ,Stuhrling Original,16.335.000đ
  JL-1-1801H,Nam,41 mm,hardenedcrystexcrystal(Kínhcứng),Thép không gỉ,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,4.671.000đ
  E-3411.131.24.28.34,Đồng hồ Nam,39mm,Kínhsapphire,Thép không gỉ mạ PVD rose gold,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Epos Swiss,25.830.000đ
  17-63043-241,Nam,40.5 mm,Sapphire,Dây da,Quartz (Điện tử),10 ATM,Đức,Bruno Sohnle,17.802.000đ
  E-3420.152.20.14.15,Đồng hồ Nam,40mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),3ATM,Thụy Sỹ,Epos Swiss,32.130.000đ
  E-3439.322.20.16.25,Đồng hồ Nam,41.7 mm,Kínhsapphire,Dây da chính hãng, Automatic (Cơ tự động),5 ATM,Thụy Sỹ,Epos Swiss,60.390.000đ
  AG-KR68Q S-BKD,Nam,35 mm,Sapphire,Thép không gỉ,Quartz/Pin,5  ATM,Singapore,Aries Gold,4.027.500đ
  QQ-KV98J204Y,Đồng hồ Nam,42 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,766.800đ
  E-3399.132.20.28.25,Đồng hồ nam,38.5 mm x 32 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,25.830.000đ
  E-3420.152.20.18.15,Đồng hồ Nam,40mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),3ATM,Thụy Sỹ,Epos Swiss,32.130.000đ
  E-3387.152.24.16.34,Đồng hồ Nam,39mm,Kínhsapphire,Thép không gỉ mạ PVD rose gold,Automatic (Cơ tự động),3ATM,Thụy Sỹ,Epos Swiss,38.520.000đ
  E-3393.238.32.15.25,Đồng hồ nam,41 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,81.450.000đ
 ST-977.03,Nam,40 mm,Krysternacrystal(kínhcứng),Dây da chính hãng,Cơ lên cót tay,5 ATM,Thụy Sỹ,Stuhrling Original,8.172.000đ
  QQ-VR02J005Y,Đồng hồ Nam,42 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10ATM,Nhật Bản,Q&Q,540.000đ
  E-3501.132.20.15.30,Đồng hồ Nam,41 mm,Sapphire(chốngtrầyxước),Stainless Steel, Automatic (Cơ tự động),10 ATM,Thụy Sỹ,Epos Swiss,26.550.000đ
  E-3501.132.20.18.30,Đồng hồ Nam,41 mm,Sapphire(chốngtrầyxước),Stainless Steel, Automatic (Cơ tự động),10 ATM,Thụy Sỹ,Epos Swiss,26.550.000đ
  E-3501.132.24.18.25,Đồng hồ Nam,41 mm,Sapphire(chốngtrầyxước),Dây da chính hãng, Automatic (Cơ tự động),10 ATM,Thụy Sỹ,Epos Swiss,25.290.000đ
  E-3501.132.34.16.25,Đồng hồ Nam,41 mm,Sapphire(chốngtrầyxước),Dây da chính hãng, Automatic (Cơ tự động),10 ATM,Thụy Sỹ,Epos Swiss,25.290.000đ
  E-3501.132.34.18.25,Đồng hồ Nam,41 mm,Sapphire(chốngtrầyxước),Dây da chính hãng, Automatic (Cơ tự động),10 ATM,Thụy Sỹ,Epos Swiss,25.290.000đ
  QQ-Q894J202Y,Đồng hồ nam,44 mm,Krysternacrystal(kínhcứng),Hợp kim thép,Quartz/Pin,5 ATM,Nhật Bản,Q&Q,1.047.600đ
  AT-56756.45.31,Nam,40mm,Sapphire,Thép không gỉ mạ PVD,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Atlantic Swiss,27.135.000đ
  QQ-GW81J001Y,Nam,55 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.573.200đ
  AT-50756.45.61,Nam,38mm,Sapphire,Thép  không gỉ mạ PVD,Automatic,5ATM,Thụy Sỹ,Atlantic Swiss,26.055.000đ
  AT-60347.41.21,Nam,40mm,Sapphire,Thép không gỉ,Quartz (Điện tử),5ATM,Thụy Sỹ,Atlantic Swiss,7.515.000đ
  17-33142-241,Nam,40 mm,Sapphire,Dây da,Quartz (Điện tử),5 ATM,Đức,Bruno Sohnle,8.190.000đ
  QQ-Q974J131Y,Nam,39 mm,Kínhcứngchịulực,Dây vải,Quartz/Pin,3ATM,Nhật Bản,Q&Q,724.500đ
  BS-17-33036-241,Nam,38.00 mm,Sapphire,Dây da,Quartz (Điện tử),5 ATM,Đức,Bruno Sohnle,13.077.000đ
  JL-1-1862F,Nam,40 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,5.427.000đ
  JL-1-1902C,Nam,42 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,5.976.000đ
  QQ-GW86J002Y,Nam,55 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.717.200đ
  CT-AW1070-04H,Đồng hồ Nam,41,Mineral(Kínhcứngchịulực),Dây da,Quartz (Điện tử),5ATM,Nhật Bản,Citizen,4.761.000đ
  QQ-KV96J205Y,Nam,40 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3 ATM,Nhật Bản,Q&Q,766.800đ
  JL-1-1852H,Nam,38 mm,hardenedcrystexcrystal(Kínhcứng),Thép không gỉ,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,3.366.000đ
  QQ-M010J001Y,Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.350.000đ
  JL-1-1857B,Nam,41 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,5.193.000đ
  QQ-M102J002Y,Đồng hồ Nam,46 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.112.400đ
  JL-1-1868B,Nam,42 mm,KÍNHCƯỜNGLỰC,Thép không gỉ,Quartz (Điện tử),10  ATM,Áo,Jacques lemans,3.888.000đ
  E-3440.322.24.14.25,Đồng hồ Nam,42 mm,Sapphire,Stainless Steel,Automatic ( cơ tự động ),5 ATM,Thụy Sỹ,Epos Swiss,63.270.000đ
  QQ-VP58J004Y,Đồng hồ Nam,42 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10ATM,Nhật Bản,Q&Q,540.000đ
  QQ-A378J205Y,Nam,40 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5ATM,Nhật Bản,Q&Q,1.209.600đ
  QQ-M140J003Y,Đồng hồ Nam,46 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,993.600đ
  E-3440.322.24.16.25,Đồng hồ Nam,42 mm,Sapphire,Stainless Steel,Automatic ( cơ tự động ),5 ATM,Thụy Sỹ,Epos Swiss,63.270.000đ
  AG-G639M G-GOLD,Nam,43mm,Mineral(Kínhcứngchịulực),Dây da,Quartz (Điện tử),5ATM,Singapore,Aries Gold,3.192.750đ
  E-3427.130.20.57.27,Đồng hồ Nam,40mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Epos Swiss,27.180.000đ
  JL-1-1869A,Nam,44 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Automatic (Cơ tự động),20  ATM,Áo,Jacques lemans,7.803.000đ
  JL-1-1869B,Đồng hồ Nam,44 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Automatic (Cơ tự động),20  ATM,Áo,Jacques lemans,9.108.000đ
  QQ-Q892J002Y,Đồng hồ Nam,42 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,1.112.400đ
  QQ-Q892J401Y,Đồng hồ Nam,42 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,1.112.400đ
  QQ-M144J008Y,Đồng hồ Nam,51 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.080.000đ
  MTP-1095Q-7B,Đồng hồ Nam,32mm,Kínhkhoáng,Dây da,Quartz (Điện tử),3ATM,,Casio,777.600đ
  E-3390.152.22.11.25,Đồng hồ Nam,41mm,Kínhsapphire,Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Epos Swiss,34.290.000đ
  QQ-M146J004Y,Đồng hồ Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.382.400đ
  QQ-M146J007Y,Đồng hồ Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.080.000đ
 ST-165A2.334414,Nam,42 mm,Krysternacrystal(kínhcứng),Stainless Steel, Automatic (Cơ tự động),5 ATM,Thụy Sỹ,Stuhrling Original,13.122.000đ
  QQ-Q414-401Y,Đồng hồ Nam,33 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3 ATM,Nhật Bản,Q&Q,950.400đ
  AG-G1016Z S-BK,Nam,40 mm,ThủytinhphủSapphire,Thép không gỉ,Quartz/Pin,5  ATM,Singapore,Aries Gold,3.352.500đ
 ST-490.3345K14,Nam,42 mm,Krysternacrystal(kínhcứng),Dây da chính hãng,Quartz/Pin,5 ATM,Thụy Sỹ,Stuhrling Original,6.561.000đ
  E-3390.152.22.17.32,Đồng hồ nam,41 mm,Sapphire,Thép không gỉ,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,38.340.000đ
  E-3390.302.22.14.32,Đồng hồ nam,41 mm,Sapphire,Thép không gỉ,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,44.820.000đ
  AG-L1011 G-S,Unisex,35.8 mm,Sapphire,Thép không gỉ mạ PVD,Quartz/Pin,5  ATM,Singapore,Aries Gold,4.027.500đ
  E-3391.832.20.16.30,Đồng hồ nam,41 mm,Sapphire,Thép không gỉ,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,75.240.000đ
  CT-NH8354-58A,Đồng hồ Nam,40mm,Mineral(Kínhcứngchịulực),Thép không gỉ ( mạ Demi PVD ),Automatic (Cơ tự động),5ATM,Nhật Bản,Citizen,5.634.000đ
  QQ-Q398-201Y,Đồng hồ Nam,38 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,766.800đ
  E-3440.322.24.16.34,Đồng hồ nam,42 mm,Sapphire,Thép không gỉ,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,72.090.000đ
  JL-KC-103E,Nam,42 mm,perspex(Kínhcứngchịulực),Thép không gỉ mạ PVD,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,9.108.000đ
  QQ-VQ84J002Y,Đồng hồ Nam,39 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10ATM,Nhật Bản,Q&Q,540.000đ
  E-3500.169.25.25.25 ,Đồng hồ nam,41 mm,Sapphire,Dây da chính hãng,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,51.390.000đ
  QQ-VQ84J005Y,Đồng hồ Nam,42 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10ATM,Nhật Bản,Q&Q,540.000đ
 ST-557.02,Nam,42 mm,Krysternacrystal(kínhcứng),Dây da chính hãng,Automatic ( cơ tự động ),5 ATM,Thụy Sỹ,Stuhrling Original,7.794.000đ
  E-3500.169.25.25.35 ,Đồng hồ nam,41 mm,Sapphire,Thép không gỉ,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,55.080.000đ
  E-3500.165.20.28.30 ,Đồng hồ nam,41 mm,Sapphire,Thép không gỉ,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,46.260.000đ
  E-3500.165.20.28.25 ,Đồng hồ nam,41 mm,Sapphire,Dây da chính hãng,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,43.560.000đ
  QQ-A164J204Y,Đồng hồ Nam,36 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,1.177.200đ
  E-3500.165.20.26.30 ,Đồng hồ nam,41 mm,Sapphire,Thép không gỉ,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,46.260.000đ
  E-3500.165.20.26.25 ,Đồng hồ nam,41 mm,Sapphire,Dây da chính hãng,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,43.560.000đ
  QQ-A170J002Y,Nam,38 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.015.200đ
  QQ-VR88J003Y,Đồng hồ Nam,48 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,864.000đ
  E-3442.135.20.16.30,Đồng hồ nam,42 mm,Sapphire,Thép không gỉ,Automatic,10 ATM,Thụy Sỹ,Epos Swiss,41.580.000đ
  E-3442.132.20.16.30,Đồng hồ nam,42 mm,Sapphire,Thép không gỉ,Automatic,10 ATM,Thụy Sỹ,Epos Swiss,31.770.000đ
  E-3441.142.20.95.30,Đồng hồ nam,43 mm,Sapphire,Thép không gỉ,Automatic,50 ATM,Thụy Sỹ,Epos Swiss,38.520.000đ
  QQ-VR86J004Y,Đồng hồ Nam,47 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,864.000đ
  E-3441.142.96.96.30,Đồng hồ nam,43 mm,Sapphire,Thép không gỉ,Automatic,50 ATM,Thụy Sỹ,Epos Swiss,38.520.000đ
  QQ-VR86J002Y,Đồng hồ Nam,47 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,864.000đ
  QQ-A438J205Y,Nam,40 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5ATM,Nhật Bản,Q&Q,1.047.600đ
  CA-A168WG-9WDF,Đồng hồ nam,35mm,NhựaResin,,Quartz (Pin),3ATM,,Casio,1.510.200đ
  E-3429.195.20.55.25 ,Đồng hồ nam,45 mm,Sapphire,Dây da chính hãng,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,55.980.000đ
  QQ-VQ14J003Y,Đồng hồ Nam,33 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10ATM,Nhật Bản,Q&Q,540.000đ
  AG-KR68Q G-RW,Nam,35 mm,Sapphire,Thép không gỉ mạ PVD,Quartz/Pin,5  ATM,Singapore,Aries Gold,4.925.250đ
  QQ-Q860J201Y,Đồng hồ Nam,40 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,766.800đ
  E-3410.142.20.18.30,Đồng hồ nam,39 mm,Sapphire,Thép không gỉ,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,31.410.000đ
  E-3420.155.20.14.15,Đồng hồ nam,40 mm,Sapphire,Dây da chính hãng,Automatic,3 ATM,Thụy Sỹ,Epos Swiss,50.670.000đ
  E-3424.185.20.15.25,Đồng hồ nam,42 mm,Sapphire,Dây da chính hãng,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,44.100.000đ
  E-3424.189.20.15.25,Đồng hồ nam,42 mm,Sapphire,Dây da chính hãng,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,51.390.000đ
  E-3440.322.20.16.30,Đồng hồ nam,42 mm,Sapphire,Thép không gỉ,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,65.610.000đ
  QQ-Q946J411Y,Đồng hồ Nam,40 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,1.015.200đ
  E-3440.322.20.14.30,Đồng hồ nam,42 mm,Sapphire,Thép không gỉ,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,65.610.000đ
  E-3440.322.20.14.25,Đồng hồ nam,42 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,60.390.000đ
  CT-AW1231-58A,Nam,40 mm,MineralCrystal,Stainless Steel,Eco-Drive (Năng Lượng Ánh Sáng),5 ATM,Nhật Bản,Citizen,5.031.000đ
  E-3435.313.20.18.25 ,Đồng hồ nam,43.5 mm,Sapphire,Dây da chính hãng,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,53.820.000đ
  E-3435.313.20.18.30 ,Đồng hồ nam,43.5 mm,Sapphire,Thép không gỉ,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,55.800.000đ
  CT-AW1236-11A,Đồng hồ Nam,40 mm,MineralCrystal,Dây da,Eco-Drive (Năng Lượng Ánh Sáng),3 ATM,Nhật Bản,Citizen,3.861.000đ
  E-3435.313.20.25.30 ,Đồng hồ nam,43.5 mm,Sapphire,Thép không gỉ,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,55.800.000đ
  E-3435.313.20.26.30,Đồng hồ nam,43.5 mm,Sapphire,Thép không gỉ,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,55.800.000đ
  AG-G100 RG-WRG,Nam,43.5 mm,Sapphire,Dây da,Quartz/Pin,5  ATM,Singapore,Aries Gold,6.162.750đ
  QQ-VR70J004Y,Đồng hồ Nam,39 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,648.000đ
  E-3435.313.24.25.25 ,Đồng hồ nam,43.5 mm,Sapphire,Dây da chính hãng,Cơ lên cót tay,5 ATM,Thụy Sỹ,Epos Swiss,55.980.000đ
  QQ-Q990J301Y,Đồng hồ Nam,45 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,5ATM,Nhật Bản,Q&Q,1.080.000đ
  AG-G728 RG-BU,Nam,46 mm,Sapphire,Dây da,Quartz/Pin,5  ATM,Singapore,Aries Gold,7.402.500đ
  QQ-VR62J009Y,Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,724.500đ
  E-3390.302.22.14.25,Đồng hồ nam,41 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,41.220.000đ
  QQ-VR62J007Y,Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,724.500đ
  QQ-C154J111Y,Nam,38 mm,Kínhcứngchịulực,Dây da,Quartz/Pin,3ATM,Nhật Bản,Q&Q,658.800đ
  QQ-VR62J006Y,Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,724.500đ
  QQ-VR62J005Y,Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,724.500đ
  E-3437.135.20.15.25,Đồng hồ nam,38.5 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,40.050.000đ
  BS-17-13055-745,Đồng hồ Nam,"38,30 mm",Sapphire,Dây da,Quartz (Điện tử),5 ATM,Đức,Bruno Sohnle,11.817.000đ
  E-3437.135.20.16.25,Đồng hồ nam,38.5 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,40.050.000đ
  E-3437.135.20.16.30,,,,,,,Thụy Sỹ,Epos Swiss,41.580.000đ
 ST-574B.02,Nam,44 mm,Krysternacrystal(kínhcứng),Dây da chính hãng, Automatic (Cơ tự động),5 ATM,Thụy Sỹ,Stuhrling Original,10.521.000đ
  E-3439.322.20.18.25,Đồng hồ nam,41.7 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,60.390.000đ
  AT-54350.45.31,Nam,36 mm,Sapphire,Dây da,Quartz,5ATM,Thụy Sỹ,Atlantic Swiss,18.513.000đ
  QQ-VR60J006Y,Đồng hồ Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.015.200đ
  E-3439.322.24.18.34,Đồng hồ nam,41.7 mm,Sapphire,Thép không gỉ,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,68.670.000đ
  QQ-VR60J005Y,Đồng hồ Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.015.200đ
  E-3437.135.20.15.30,Đồng hồ nam,38.5 mm,Sapphire,Thép không gỉ,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,41.580.000đ
  E-3390.302.20.54.30,Đồng hồ nam,41 mm,Sapphire,Thép không gỉ,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,41.490.000đ
  QQ-VR60J002Y,Đồng hồ Nam,50 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.015.200đ
  E-3439.322.24.26.34,Đồng hồ nam,41.7 mm,Sapphire,Thép không gỉ,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,68.670.000đ
  JL-N-1557C,Đồng hồ Nam,40 mm,hardenedcrystexcrystal(Kínhcứng),Thép không gỉ,Quartz (Điện tử),10 ATM,Áo,Jacques lemans,6.498.000đ
  CT-NH8363-14H,Đồng hồ Nam,41mm,Mineral(Kínhcứngchịulực),Dây da,Automatic (Cơ tự động),5ATM,Nhật Bản,Citizen,5.121.000đ
  AG-G120B S-SD,Nam,40 mm,Sapphire,Thép không gỉ,Quartz/Pin,5  ATM,Singapore,Aries Gold,4.027.500đ
  JL-N-1560B,Nam,42 mm,hardenedcrystexcrystal(Kínhcứng),Thép không gỉ,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,6.498.000đ
  QQ-M124J003Y,Đồng hồ Nam,52 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.101.600đ
  E-3390.155.20.20.25,Đồng hồ nam,41 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,50.130.000đ
  CT-AN8190-51A,Đồng hồ Nam,42 mm,Kínhkhoáng(Mineral),Thép không gỉ,Quartz/Pin,10 ATM,Nhật Bản,Citizen,4.239.000đ
  QQ-M146J006Y,Đồng hồ Nam,45 mm,Kínhcứngchịulực,Dây nhựa,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.382.400đ
  E-3437.135.20.18.25,Đồng hồ nam,39 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,40.050.000đ
  AT-64355.45.28,Nam,40mm,Sapphire,Thép  không gỉ mạ PVD,Quartz,5 ATM,Thụy Sỹ,Atlantic Swiss,11.502.000đ
  E-3439.322.20.26.25,Đồng hồ nam,42 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,60.390.000đ
  NAM CA-EFR-527D-7AVUDF,Đồng hồ Nam,41mm,Kínhkhoáng,Thép không gỉ,Quartz (Điện tử),10ATM,Nhật Bản,Casio,3.176.100đ
  CT-NJ0110-18L,Đồng hồ Nam,40 mm,MineralCrystal,Dây da,Automatic ( cơ tự động ),5 ATM,Nhật Bản,Citizen,5.373.000đ
  E-3437.135.24.16.25,Đồng hồ nam,38.5 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,41.220.000đ
 ST-209C.3310B2,Nam,44mm,Krysternacrystal(kínhcứng),Dây da,Automatic (Cơ tự động),5ATM,Thụy Sỹ,Stuhrling Original,7.762.500đ
  E-3437.135.24.18.25,Đồng hồ nam,38.5 mm,Sapphire,Dây da chính hãng,Automatic,5 ATM,Thụy Sỹ,Epos Swiss,41.220.000đ
  AT-65451.45.21,Nam,42mm,Sapphire,Dây da,Quartz,5ATM,Thụy Sỹ,Atlantic Swiss,12.933.000đ
  JL-N-213B,Đồng hồ Nam,42 mm,perspex(Kínhcứngchịulực),Dây da,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,5.193.000đ
  QQ-M146J008Y,Đồng hồ Nam,47 mm,Kínhcứngchịulực,Dây cao su,Quartz/Pin,10ATM,Nhật Bản,Q&Q,1.080.000đ
  QQ-QA38J201Y,Đồng hồ Nam,36 mm,Kínhcứngchịulực,Hợp kim thép,Quartz/Pin,3ATM,Nhật Bản,Q&Q,766.800đ
  JL-N-1564A,Đồng hồ Nam,42 mm,hardenedcrystexcrystal(Kínhcứng),Dây da,Quartz (Điện tử),5  ATM,Áo,Jacques lemans,5.193.000đ
